itemLink,productImageLink,name,brand,flavor,vgpg,nic,size
https://vapegateae.com/collections/all-e-liquids/products/frozen-fizzy-cola-e-liquid-by-sam-vapes,//vapegateae.com/cdn/shop/products/WhatsApp-Image-2021-10-03-at-12.10.21-PM_300x300.jpg?v=1638625797,Frozen Fizzy Cola E Liquid by Sam Vapes,Sam Vapes,"cola, ice",['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/fizzy-cola-e-liquid-by-sam-vapes,//vapegateae.com/cdn/shop/products/SAMS-VAPE-E-LIQUID_03_300x300.png?v=1677039947,Fizzy Cola E Liquid by Sam Vapes,Sam Vapes,cola,['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/minty-breez-e-liquid-sam-vapes,//vapegateae.com/cdn/shop/files/srhm2CUC9UnvRFU24vTE2gehgh1MRgDAjtCpIuPL_300x300.jpg?v=1685793334,FROZEN MINTY BREEZ E LIQUID - SAM VAPES,Sam Vapes,"mint, menthol",['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/lemon-tangerine-ice-blvk-unicorn,//vapegateae.com/cdn/shop/files/CapturadePantalla2022-10-30ala_s_11.04.22a.m._1200x1200_24813d2c-e435-4c20-8c3e-ec7eff12dbd3_300x300.webp?v=1688737782,Lemon Tangerine Ice - BLVK Unicorn,BLVK Unicorn,"lemon, orange, ice",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/creamy-strawberry-blvk-unicorn,//vapegateae.com/cdn/shop/files/BLVKUnicornCreamyStrawberry_300x300.webp?v=1688735367,Creamy Strawberry - BLVK Unicorn,BLVK Unicorn,"cream, strawberry",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/ice-berry-kiwi-blvk-fusion,//vapegateae.com/cdn/shop/files/Iced-Berry-Kiwi-By-Blvk-Pink_300x300.webp?v=1688737976,Ice Berry Kiwi - BLVK Fusion,BLVK Unicorn,"kiwi, strawberry, ice
",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/yogi-e-liquid-watermelon-ice,//vapegateae.com/cdn/shop/products/yogi-delight-ice-watermelon-3mg-100ml-1_300x300.jpg?v=1669381870,Yogi E Liquid Watermelon Ice,Yogi,"watermelon, ice",['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/yogi-orchards-e-liquid-apple-strawberry-ice,//vapegateae.com/cdn/shop/files/freebase-yogi-orchards-apple-strawberry-ice-tao-dau-lanh_300x300.webp?v=1688714515,Yogi Orchards E Liquid Apple Strawberry Ice,Yogi,"strawberry, apple, ice",['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/yogi-e-liquid-peach-ice,//vapegateae.com/cdn/shop/files/Yogi-E-Liquid-Pink-Guava-Ice_03_300x300.png?v=1700123413,Yogi E Liquid Peach Ice,Yogi,"peach, ice",['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/anarchist-red-100ml-eliquid,//vapegateae.com/cdn/shop/products/anarchist-red-100ml-eliquid-582053_800x_c2e22a82-e062-4ab2-93b5-91a0568c7db6_300x300.jpg?v=1623843871,ANARCHIST - RED 100ML ELIQUID,Anarchist,"candy, strawberry",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/yogi-e-liquid-strawberry-ice,//vapegateae.com/cdn/shop/files/yogi-Delights-e-liquids-strawberry-ice-100ml-6mg_300x300.jpg?v=1688714121,Yogi E Liquid Strawberry Ice,Yogi,"strawberry, ice",['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/anarchist-watermelon-ice-e-liquid,//vapegateae.com/cdn/shop/files/anarchist-eliquid-watermelon-ice-abudhabi-dubai-uae_300x300.png?v=1691902439,ANARCHIST - WATERMELON ICE E-LIQUID,Anarchist,"watermelon, ice",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/yogi-blends-e-liquid-banana-watermelon-ice,//vapegateae.com/cdn/shop/files/yogi-eliquid-blend-watermelon-banana-ice-vape-abudhabi-dubai-uae_300x300.png?v=1688735960,Yogi Blends E Liquid Banana Watermelon Ice,Yogi,"banana, watermelon, ice",['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/anarchist-orange-ice-e-liquid,//vapegateae.com/cdn/shop/files/orangeice-by-anarchist-tobacco-free-nicotine-series-e-liquid-vapegateabudhabidubaiuae_300x300.webp?v=1690533154,ANARCHIST - ORANGE ICE E-LIQUID,Anarchist,"orange, mango, and citrus with ice",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/anarchist-green-100ml-eliquid,//vapegateae.com/cdn/shop/products/ANARCHIST100MLPLUS-green_1_1024x1024_2x_1c65f37c-54de-46ce-aebf-9cecfa81440d_300x300.jpg?v=1623844462,ANARCHIST - GREEN 100ML ELIQUID,Anarchist,"green apple, cookie",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/m-terk-caramel-dokha-e-liquid,//vapegateae.com/cdn/shop/files/mterk-caramel-dokha-eliquid-vape-gate-abudhabi-dubai-uae_300x300.png?v=1691150442,M.terk - Caramel Dokha  E Liquid,M. Terk,caramel & dokha tobacco,['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/anarchist-purple-ice-e-liquid,//vapegateae.com/cdn/shop/files/purple-ice-by-anarchist-tobacco-free-nicotine-series-e-liquidvapegateabudhabidubai_300x300.webp?v=1690535822,ANARCHIST - PURPLE ICE E-LIQUID,Anarchist,"grape, bubblegum with ice",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/anarchist-purple-100ml-eliquid,//vapegateae.com/cdn/shop/products/3ANARCHIST-Grape-Gum_300x300.png?v=1629260263,ANARCHIST - PURPLE 100ML ELIQUID,Anarchist,"grape, gum",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/anarchist-pink-ice-e-liquid,//vapegateae.com/cdn/shop/files/pink-ice-by-anarchist-tobacco-free-nicotine-series-e-liquid-vapegateabudhabidubaiuae_300x300.webp?v=1690534942,ANARCHIST - PINK ICE E-LIQUID,Anarchist,"watermelon, strawberry, gummy with ice",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/anarchist-pink-lemonade-ice-e-liquid,//vapegateae.com/cdn/shop/files/pink-lemonade-ice-by-anarchist-tobacco-free-nicotine-series-e-liquid-VAPEGATEabudhbaidubai_300x300.webp?v=1690537336,ANARCHIST - PINK LEMONADE ICE E-LIQUID,Anarchist,"lemon, menthol",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/basix-series-peach-ice-e-liquid,//vapegateae.com/cdn/shop/files/BasixSeriesPeachIcevapedubaiuae_300x300.jpg?v=1690869377,Basix Series Peach Ice E Liquid,Glas,"peach, ice",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/captain-gold-creamy-tobacco-cigar-100ml-ejuice-by-joosy-world,//vapegateae.com/cdn/shop/files/QFjQiiTA7z4fXFGXBSpJZRCzkqaGAiGyUqshDp3T_300x300.jpg?v=1695964121,Captain Gold Creamy Tobacco Cigar 100ml Ejuice by Joosy World,Joosy World,tobacco and cream,[],"[3, 6, 12]","[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/captain-gold-joosy-world,//vapegateae.com/cdn/shop/products/Captain_Gold-Joosy_World-Ejuice-Abu_Dhabi-Dubai-UAE-Shop_Vape_Online-Buy_vapes_4_300x300.jpg?v=1611227568,Captain Gold 100ml Ejuice by Joosy World,Joosy World,tobacco and cream,[],"[3, 6, 12]","[60, 100]"
